sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_11014:0	giá đã cao hơn năm ngoái .	giá đã cao hơn năm ngoái	experience	neutral	experience neutral	yes	1	7
TripAdivisor_Vi_11014:1	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn .	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11014:1	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn .	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn	facility	negative	facility negative	yes	1	24
TripAdivisor_Vi_11014:1	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn .	phòng tiêu chuẩn tầng 3 bị thấm nước , trang thiết bị nhà vệ sinh có vẻ mau xuống cấp dù vẫn ổn	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11014:2	phòng vệ sinh ở phòng chuẩn khá nhỏ .	phòng vệ sinh ở phòng chuẩn khá nhỏ	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11014:2	phòng vệ sinh ở phòng chuẩn khá nhỏ .	phòng vệ sinh ở phòng chuẩn khá nhỏ	facility	negative	facility negative	yes	1	9
TripAdivisor_Vi_11014:2	phòng vệ sinh ở phòng chuẩn khá nhỏ .	phòng vệ sinh ở phòng chuẩn khá nhỏ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11014:3	ga trải giường có tấm có vết ố bẩn .	ga trải giường có tấm có vết ố bẩn	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11014:3	ga trải giường có tấm có vết ố bẩn .	ga trải giường có tấm có vết ố bẩn	facility	negative	facility negative	yes	1	10
TripAdivisor_Vi_11014:3	ga trải giường có tấm có vết ố bẩn .	ga trải giường có tấm có vết ố bẩn	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11014:4	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay .	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11014:4	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay .	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay	facility	negative	facility negative	yes	1	14
TripAdivisor_Vi_11014:4	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay .	hồ bơi không chăm sóc , các mảng tróc vỡ không thấy thay	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11014:5	bữa sáng ổn , bữa trưa bán giá hợp lý .	bữa sáng ổn , bữa trưa bán giá hợp lý	service	positive	service positive	no	0	0
TripAdivisor_Vi_11014:5	bữa sáng ổn , bữa trưa bán giá hợp lý .	bữa sáng ổn , bữa trưa bán giá hợp lý	service	negative	service negative	no	0	0
TripAdivisor_Vi_11014:5	bữa sáng ổn , bữa trưa bán giá hợp lý .	bữa sáng ổn , bữa trưa bán giá hợp lý	service	neutral	service neutral	yes	1	11
TripAdivisor_Vi_11014:6	wifi mạnh .	wifi mạnh	facility	positive	facility positive	yes	1	3
TripAdivisor_Vi_11014:6	wifi mạnh .	wifi mạnh	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11014:6	wifi mạnh .	wifi mạnh	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11018:0	phòng ở , sạch sẽ .	phòng ở , sạch sẽ	facility	positive	facility positive	yes	1	6
TripAdivisor_Vi_11018:0	phòng ở , sạch sẽ .	phòng ở , sạch sẽ	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11018:0	phòng ở , sạch sẽ .	phòng ở , sạch sẽ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11018:1	vị trí xứng với mức giá tiền .	vị trí xứng với mức giá tiền	experience	positive	experience positive	yes	1	8
TripAdivisor_Vi_11018:1	vị trí xứng với mức giá tiền .	vị trí xứng với mức giá tiền	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11018:1	vị trí xứng với mức giá tiền .	vị trí xứng với mức giá tiền	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11018:2	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm .	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm	service	positive	service positive	no	0	0
TripAdivisor_Vi_11018:2	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm .	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm	service	negative	service negative	no	0	0
TripAdivisor_Vi_11018:2	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm .	nhân viên khá ổn , nhưng thật sự chưa đạt chuẩn của dịch vụ 4 sao , ví dụ khách nhờ hâm thức ăn cho em bé , chỉ tay bảo khách đi vào bếp nhờ người hâm	service	neutral	service neutral	yes	1	39
TripAdivisor_Vi_11018:3	bữa sáng ổn .	bữa sáng ổn	service	positive	service positive	yes	1	4
TripAdivisor_Vi_11018:3	bữa sáng ổn .	bữa sáng ổn	service	negative	service negative	no	0	0
TripAdivisor_Vi_11018:3	bữa sáng ổn .	bữa sáng ổn	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11019:0	phòng rộng rãi .	phòng rộng rãi	facility	positive	facility positive	yes	1	4
TripAdivisor_Vi_11019:0	phòng rộng rãi .	phòng rộng rãi	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11019:0	phòng rộng rãi .	phòng rộng rãi	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11019:1	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn .	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn	facility	positive	facility positive	yes	1	20
TripAdivisor_Vi_11019:1	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn .	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11019:1	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn .	phòng mình có 2 giường đơn nhưng mỗi giường khá lớn , có thể nằm đc 2 người lớn	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11019:2	nói chung mình và gia đình hài lòng về khách sạn .	nói chung mình và gia đình hài lòng về khách sạn	experience	positive	experience positive	yes	1	12
TripAdivisor_Vi_11019:2	nói chung mình và gia đình hài lòng về khách sạn .	nói chung mình và gia đình hài lòng về khách sạn	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11019:2	nói chung mình và gia đình hài lòng về khách sạn .	nói chung mình và gia đình hài lòng về khách sạn	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11019:3	tuy nhiên hành lang không bật điều hoà nên khá nóng .	tuy nhiên hành lang không bật điều hoà nên khá nóng	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11019:3	tuy nhiên hành lang không bật điều hoà nên khá nóng .	tuy nhiên hành lang không bật điều hoà nên khá nóng	facility	negative	facility negative	yes	1	12
TripAdivisor_Vi_11019:3	tuy nhiên hành lang không bật điều hoà nên khá nóng .	tuy nhiên hành lang không bật điều hoà nên khá nóng	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11027:0	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt .	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt	amenity	positive	amenity positive	yes	1	52
TripAdivisor_Vi_11027:0	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt .	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_11027:0	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt .	khách sạn ngay trung tâm thành phố , cách biển đi tầm 5 phút . tiện đi lại , sát chợ , sát bệnh viện , đi chợ đêm quy nhơn tầm 5 phút . ngay trung tâm thành phố nên rất dễ ăn uống , gần khu vực ăn vặt	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_11027:1	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn .	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn	service	positive	service positive	yes	1	18
TripAdivisor_Vi_11027:1	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn .	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn	service	negative	service negative	no	0	0
TripAdivisor_Vi_11027:1	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn .	nhân viên ở đây rất thân thiện , tư vấn cho khách rất nhiệt tình nếu muốn	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11027:2	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi .	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi	experience	positive	experience positive	yes	1	18
TripAdivisor_Vi_11027:2	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi .	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11027:2	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi .	mình rất hài lòng khi chọn hostel này là nơi để nghĩ cho chuyến đi vừa rồi	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_1103:0	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện .	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện	amenity	positive	amenity positive	yes	1	24
TripAdivisor_Vi_1103:0	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện .	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_1103:0	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện .	khách sạn có vị trí thuận tiện , gần bờ hồ , nhà thờ lớn , vào khu phố cổ cũng thuận tiện	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_1103:1	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ .	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_1103:1	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ .	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_1103:1	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ .	phòng 505 khá nhỏ ( 650 ) , nhưng sạch sẽ	facility	neutral	facility neutral	yes	1	12
TripAdivisor_Vi_1103:2	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon .	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon	service	positive	service positive	no	0	0
TripAdivisor_Vi_1103:2	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon .	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon	service	negative	service negative	no	0	0
TripAdivisor_Vi_1103:2	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon .	không có ăn sáng . bù lại có một vài quán ăn chung quanh cũng khá ngon	service	neutral	service neutral	yes	1	18
TripAdivisor_Vi_1103:3	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp .	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp	amenity	positive	amenity positive	yes	1	14
TripAdivisor_Vi_1103:3	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp .	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_1103:3	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp .	gần đó cũng có nhiều nhà hàng , quán cafe có view đẹp	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_1103:4	có trợ vat ( 8 % ) .	có trợ vat ( 8 % )	service	positive	service positive	no	0	0
TripAdivisor_Vi_1103:4	có trợ vat ( 8 % ) .	có trợ vat ( 8 % )	service	negative	service negative	no	0	0
TripAdivisor_Vi_1103:4	có trợ vat ( 8 % ) .	có trợ vat ( 8 % )	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11037:0	khách sạn rất mới .	khách sạn rất mới	facility	positive	facility positive	yes	1	5
TripAdivisor_Vi_11037:0	khách sạn rất mới .	khách sạn rất mới	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11037:0	khách sạn rất mới .	khách sạn rất mới	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11037:1	ăn sáng hợp khẩu vị , nhân viên cực kỳ thân thiện và trợ nhiệt tình .	ăn sáng hợp khẩu vị , nhân viên cực kỳ thân thiện và trợ nhiệt tình	service	positive	service positive	yes	1	17
